,ID
106,subject-1-label_slice_0106.nii.gz
107,subject-1-label_slice_0107.nii.gz
108,subject-1-label_slice_0108.nii.gz
109,subject-1-label_slice_0109.nii.gz
110,subject-1-label_slice_0110.nii.gz
111,subject-1-label_slice_0111.nii.gz
112,subject-1-label_slice_0112.nii.gz
113,subject-1-label_slice_0113.nii.gz
114,subject-1-label_slice_0114.nii.gz
115,subject-1-label_slice_0115.nii.gz
116,subject-1-label_slice_0116.nii.gz
117,subject-1-label_slice_0117.nii.gz
118,subject-1-label_slice_0118.nii.gz
119,subject-1-label_slice_0119.nii.gz
120,subject-1-label_slice_0120.nii.gz
121,subject-1-label_slice_0121.nii.gz
122,subject-1-label_slice_0122.nii.gz
123,subject-1-label_slice_0123.nii.gz
124,subject-1-label_slice_0124.nii.gz
125,subject-1-label_slice_0125.nii.gz
126,subject-1-label_slice_0126.nii.gz
127,subject-1-label_slice_0127.nii.gz
128,subject-1-label_slice_0128.nii.gz
129,subject-1-label_slice_0129.nii.gz
130,subject-1-label_slice_0130.nii.gz
131,subject-1-label_slice_0131.nii.gz
132,subject-1-label_slice_0132.nii.gz
133,subject-1-label_slice_0133.nii.gz
134,subject-1-label_slice_0134.nii.gz
135,subject-1-label_slice_0135.nii.gz
136,subject-1-label_slice_0136.nii.gz
137,subject-1-label_slice_0137.nii.gz
138,subject-1-label_slice_0138.nii.gz
139,subject-1-label_slice_0139.nii.gz
140,subject-1-label_slice_0140.nii.gz
141,subject-1-label_slice_0141.nii.gz
142,subject-1-label_slice_0142.nii.gz
143,subject-1-label_slice_0143.nii.gz
144,subject-1-label_slice_0144.nii.gz
145,subject-1-label_slice_0145.nii.gz
146,subject-1-label_slice_0146.nii.gz
147,subject-1-label_slice_0147.nii.gz
148,subject-1-label_slice_0148.nii.gz
149,subject-1-label_slice_0149.nii.gz
150,subject-1-label_slice_0150.nii.gz
151,subject-1-label_slice_0151.nii.gz
152,subject-1-label_slice_0152.nii.gz
153,subject-1-label_slice_0153.nii.gz
154,subject-1-label_slice_0154.nii.gz
155,subject-1-label_slice_0155.nii.gz
156,subject-1-label_slice_0156.nii.gz
157,subject-1-label_slice_0157.nii.gz
158,subject-1-label_slice_0158.nii.gz
159,subject-1-label_slice_0159.nii.gz
160,subject-1-label_slice_0160.nii.gz
161,subject-1-label_slice_0161.nii.gz
162,subject-1-label_slice_0162.nii.gz
163,subject-1-label_slice_0163.nii.gz
164,subject-1-label_slice_0164.nii.gz
165,subject-1-label_slice_0165.nii.gz
166,subject-1-label_slice_0166.nii.gz
167,subject-1-label_slice_0167.nii.gz
168,subject-1-label_slice_0168.nii.gz
169,subject-1-label_slice_0169.nii.gz
170,subject-1-label_slice_0170.nii.gz
171,subject-1-label_slice_0171.nii.gz
172,subject-1-label_slice_0172.nii.gz
173,subject-1-label_slice_0173.nii.gz
174,subject-1-label_slice_0174.nii.gz
175,subject-1-label_slice_0175.nii.gz
176,subject-1-label_slice_0176.nii.gz
177,subject-1-label_slice_0177.nii.gz
178,subject-1-label_slice_0178.nii.gz
179,subject-1-label_slice_0179.nii.gz
180,subject-1-label_slice_0180.nii.gz
181,subject-1-label_slice_0181.nii.gz
182,subject-1-label_slice_0182.nii.gz
183,subject-1-label_slice_0183.nii.gz
184,subject-1-label_slice_0184.nii.gz
185,subject-1-label_slice_0185.nii.gz
186,subject-1-label_slice_0186.nii.gz
187,subject-1-label_slice_0187.nii.gz
188,subject-1-label_slice_0188.nii.gz
189,subject-1-label_slice_0189.nii.gz
190,subject-1-label_slice_0190.nii.gz
191,subject-1-label_slice_0191.nii.gz
192,subject-1-label_slice_0192.nii.gz
193,subject-1-label_slice_0193.nii.gz
194,subject-1-label_slice_0194.nii.gz
195,subject-1-label_slice_0195.nii.gz
196,subject-1-label_slice_0196.nii.gz
197,subject-1-label_slice_0197.nii.gz
198,subject-1-label_slice_0198.nii.gz
199,subject-1-label_slice_0199.nii.gz
200,subject-1-label_slice_0200.nii.gz
201,subject-1-label_slice_0201.nii.gz
202,subject-1-label_slice_0202.nii.gz
203,subject-1-label_slice_0203.nii.gz
204,subject-1-label_slice_0204.nii.gz
205,subject-1-label_slice_0205.nii.gz
206,subject-1-label_slice_0206.nii.gz
207,subject-1-label_slice_0207.nii.gz
208,subject-1-label_slice_0208.nii.gz
209,subject-1-label_slice_0209.nii.gz
210,subject-1-label_slice_0210.nii.gz
211,subject-1-label_slice_0211.nii.gz
212,subject-1-label_slice_0212.nii.gz
213,subject-1-label_slice_0213.nii.gz
214,subject-1-label_slice_0214.nii.gz
215,subject-1-label_slice_0215.nii.gz
216,subject-1-label_slice_0216.nii.gz
217,subject-1-label_slice_0217.nii.gz
218,subject-1-label_slice_0218.nii.gz
219,subject-1-label_slice_0219.nii.gz
220,subject-1-label_slice_0220.nii.gz
221,subject-1-label_slice_0221.nii.gz
222,subject-1-label_slice_0222.nii.gz
223,subject-1-label_slice_0223.nii.gz
224,subject-1-label_slice_0224.nii.gz
225,subject-1-label_slice_0225.nii.gz
226,subject-1-label_slice_0226.nii.gz
227,subject-1-label_slice_0227.nii.gz
228,subject-1-label_slice_0228.nii.gz
229,subject-1-label_slice_0229.nii.gz
230,subject-1-label_slice_0230.nii.gz
231,subject-1-label_slice_0231.nii.gz
232,subject-1-label_slice_0232.nii.gz
233,subject-1-label_slice_0233.nii.gz
234,subject-1-label_slice_0234.nii.gz
235,subject-1-label_slice_0235.nii.gz
236,subject-1-label_slice_0236.nii.gz
237,subject-1-label_slice_0237.nii.gz
238,subject-1-label_slice_0238.nii.gz
239,subject-1-label_slice_0239.nii.gz
240,subject-1-label_slice_0240.nii.gz
241,subject-1-label_slice_0241.nii.gz
242,subject-1-label_slice_0242.nii.gz
243,subject-1-label_slice_0243.nii.gz
244,subject-1-label_slice_0244.nii.gz
245,subject-1-label_slice_0245.nii.gz
246,subject-1-label_slice_0246.nii.gz
247,subject-1-label_slice_0247.nii.gz
248,subject-1-label_slice_0248.nii.gz
249,subject-1-label_slice_0249.nii.gz
250,subject-1-label_slice_0250.nii.gz
251,subject-1-label_slice_0251.nii.gz
252,subject-1-label_slice_0252.nii.gz
253,subject-1-label_slice_0253.nii.gz
254,subject-1-label_slice_0254.nii.gz
255,subject-1-label_slice_0255.nii.gz
256,subject-10-label_slice_0000.nii.gz
257,subject-10-label_slice_0001.nii.gz
258,subject-10-label_slice_0002.nii.gz
259,subject-10-label_slice_0003.nii.gz
260,subject-10-label_slice_0004.nii.gz
261,subject-10-label_slice_0005.nii.gz
262,subject-10-label_slice_0006.nii.gz
263,subject-10-label_slice_0007.nii.gz
264,subject-10-label_slice_0008.nii.gz
265,subject-10-label_slice_0009.nii.gz
266,subject-10-label_slice_0010.nii.gz
267,subject-10-label_slice_0011.nii.gz
268,subject-10-label_slice_0012.nii.gz
269,subject-10-label_slice_0013.nii.gz
270,subject-10-label_slice_0014.nii.gz
271,subject-10-label_slice_0015.nii.gz
272,subject-10-label_slice_0016.nii.gz
273,subject-10-label_slice_0017.nii.gz
274,subject-10-label_slice_0018.nii.gz
275,subject-10-label_slice_0019.nii.gz
276,subject-10-label_slice_0020.nii.gz
277,subject-10-label_slice_0021.nii.gz
278,subject-10-label_slice_0022.nii.gz
279,subject-10-label_slice_0023.nii.gz
280,subject-10-label_slice_0024.nii.gz
281,subject-10-label_slice_0025.nii.gz
282,subject-10-label_slice_0026.nii.gz
283,subject-10-label_slice_0027.nii.gz
284,subject-10-label_slice_0028.nii.gz
285,subject-10-label_slice_0029.nii.gz
286,subject-10-label_slice_0030.nii.gz
287,subject-10-label_slice_0031.nii.gz
288,subject-10-label_slice_0032.nii.gz
289,subject-10-label_slice_0033.nii.gz
290,subject-10-label_slice_0034.nii.gz
291,subject-10-label_slice_0035.nii.gz
292,subject-10-label_slice_0036.nii.gz
293,subject-10-label_slice_0037.nii.gz
294,subject-10-label_slice_0038.nii.gz
295,subject-10-label_slice_0039.nii.gz
296,subject-10-label_slice_0040.nii.gz
297,subject-10-label_slice_0041.nii.gz
298,subject-10-label_slice_0042.nii.gz
299,subject-10-label_slice_0043.nii.gz
300,subject-10-label_slice_0044.nii.gz
301,subject-10-label_slice_0045.nii.gz
302,subject-10-label_slice_0046.nii.gz
303,subject-10-label_slice_0047.nii.gz
304,subject-10-label_slice_0048.nii.gz
305,subject-10-label_slice_0049.nii.gz
306,subject-10-label_slice_0050.nii.gz
307,subject-10-label_slice_0051.nii.gz
308,subject-10-label_slice_0052.nii.gz
309,subject-10-label_slice_0053.nii.gz
310,subject-10-label_slice_0054.nii.gz
311,subject-10-label_slice_0055.nii.gz
312,subject-10-label_slice_0056.nii.gz
313,subject-10-label_slice_0057.nii.gz
314,subject-10-label_slice_0058.nii.gz
315,subject-10-label_slice_0059.nii.gz
316,subject-10-label_slice_0060.nii.gz
317,subject-10-label_slice_0061.nii.gz
318,subject-10-label_slice_0062.nii.gz
319,subject-10-label_slice_0063.nii.gz
320,subject-10-label_slice_0064.nii.gz
321,subject-10-label_slice_0065.nii.gz
322,subject-10-label_slice_0066.nii.gz
323,subject-10-label_slice_0067.nii.gz
324,subject-10-label_slice_0068.nii.gz
325,subject-10-label_slice_0069.nii.gz
326,subject-10-label_slice_0070.nii.gz
327,subject-10-label_slice_0071.nii.gz
328,subject-10-label_slice_0072.nii.gz
329,subject-10-label_slice_0073.nii.gz
330,subject-10-label_slice_0074.nii.gz
331,subject-10-label_slice_0075.nii.gz
332,subject-10-label_slice_0076.nii.gz
333,subject-10-label_slice_0077.nii.gz
334,subject-10-label_slice_0078.nii.gz
335,subject-10-label_slice_0079.nii.gz
336,subject-10-label_slice_0080.nii.gz
337,subject-10-label_slice_0081.nii.gz
338,subject-10-label_slice_0082.nii.gz
339,subject-10-label_slice_0083.nii.gz
340,subject-10-label_slice_0084.nii.gz
341,subject-10-label_slice_0085.nii.gz
342,subject-10-label_slice_0086.nii.gz
343,subject-10-label_slice_0087.nii.gz
344,subject-10-label_slice_0088.nii.gz
345,subject-10-label_slice_0089.nii.gz
346,subject-10-label_slice_0090.nii.gz
347,subject-10-label_slice_0091.nii.gz
348,subject-10-label_slice_0092.nii.gz
349,subject-10-label_slice_0093.nii.gz
350,subject-10-label_slice_0094.nii.gz
351,subject-10-label_slice_0095.nii.gz
352,subject-10-label_slice_0096.nii.gz
353,subject-10-label_slice_0097.nii.gz
354,subject-10-label_slice_0098.nii.gz
355,subject-10-label_slice_0099.nii.gz
356,subject-10-label_slice_0100.nii.gz
357,subject-10-label_slice_0101.nii.gz
358,subject-10-label_slice_0102.nii.gz
359,subject-10-label_slice_0103.nii.gz
360,subject-10-label_slice_0104.nii.gz
361,subject-10-label_slice_0105.nii.gz
362,subject-10-label_slice_0106.nii.gz
363,subject-10-label_slice_0107.nii.gz
364,subject-10-label_slice_0108.nii.gz
365,subject-10-label_slice_0109.nii.gz
366,subject-10-label_slice_0110.nii.gz
367,subject-10-label_slice_0111.nii.gz
368,subject-10-label_slice_0112.nii.gz
369,subject-10-label_slice_0113.nii.gz
370,subject-10-label_slice_0114.nii.gz
371,subject-10-label_slice_0115.nii.gz
372,subject-10-label_slice_0116.nii.gz
373,subject-10-label_slice_0117.nii.gz
374,subject-10-label_slice_0118.nii.gz
375,subject-10-label_slice_0119.nii.gz
376,subject-10-label_slice_0120.nii.gz
377,subject-10-label_slice_0121.nii.gz
378,subject-10-label_slice_0122.nii.gz
379,subject-10-label_slice_0123.nii.gz
380,subject-10-label_slice_0124.nii.gz
381,subject-10-label_slice_0125.nii.gz
382,subject-10-label_slice_0126.nii.gz
383,subject-10-label_slice_0127.nii.gz
384,subject-10-label_slice_0128.nii.gz
385,subject-10-label_slice_0129.nii.gz
386,subject-10-label_slice_0130.nii.gz
387,subject-10-label_slice_0131.nii.gz
388,subject-10-label_slice_0132.nii.gz
389,subject-10-label_slice_0133.nii.gz
390,subject-10-label_slice_0134.nii.gz
391,subject-10-label_slice_0135.nii.gz
392,subject-10-label_slice_0136.nii.gz
393,subject-10-label_slice_0137.nii.gz
394,subject-10-label_slice_0138.nii.gz
395,subject-10-label_slice_0139.nii.gz
396,subject-10-label_slice_0140.nii.gz
397,subject-10-label_slice_0141.nii.gz
398,subject-10-label_slice_0142.nii.gz
399,subject-10-label_slice_0143.nii.gz
400,subject-10-label_slice_0144.nii.gz
401,subject-10-label_slice_0145.nii.gz
402,subject-10-label_slice_0146.nii.gz
403,subject-10-label_slice_0147.nii.gz
404,subject-10-label_slice_0148.nii.gz
405,subject-10-label_slice_0149.nii.gz
406,subject-10-label_slice_0150.nii.gz
407,subject-10-label_slice_0151.nii.gz
408,subject-10-label_slice_0152.nii.gz
409,subject-10-label_slice_0153.nii.gz
410,subject-10-label_slice_0154.nii.gz
411,subject-10-label_slice_0155.nii.gz
412,subject-10-label_slice_0156.nii.gz
413,subject-10-label_slice_0157.nii.gz
414,subject-10-label_slice_0158.nii.gz
415,subject-10-label_slice_0159.nii.gz
416,subject-10-label_slice_0160.nii.gz
417,subject-10-label_slice_0161.nii.gz
418,subject-10-label_slice_0162.nii.gz
419,subject-10-label_slice_0163.nii.gz
420,subject-10-label_slice_0164.nii.gz
421,subject-10-label_slice_0165.nii.gz
422,subject-10-label_slice_0166.nii.gz
423,subject-10-label_slice_0167.nii.gz
424,subject-10-label_slice_0168.nii.gz
425,subject-10-label_slice_0169.nii.gz
426,subject-10-label_slice_0170.nii.gz
427,subject-10-label_slice_0171.nii.gz
428,subject-10-label_slice_0172.nii.gz
429,subject-10-label_slice_0173.nii.gz
430,subject-10-label_slice_0174.nii.gz
431,subject-10-label_slice_0175.nii.gz
432,subject-10-label_slice_0176.nii.gz
433,subject-10-label_slice_0177.nii.gz
434,subject-10-label_slice_0178.nii.gz
435,subject-10-label_slice_0179.nii.gz
436,subject-10-label_slice_0180.nii.gz
437,subject-10-label_slice_0181.nii.gz
438,subject-10-label_slice_0182.nii.gz
439,subject-10-label_slice_0183.nii.gz
440,subject-10-label_slice_0184.nii.gz
441,subject-10-label_slice_0185.nii.gz
442,subject-10-label_slice_0186.nii.gz
443,subject-10-label_slice_0187.nii.gz
444,subject-10-label_slice_0188.nii.gz
445,subject-10-label_slice_0189.nii.gz
446,subject-10-label_slice_0190.nii.gz
447,subject-10-label_slice_0191.nii.gz
448,subject-10-label_slice_0192.nii.gz
449,subject-10-label_slice_0193.nii.gz
450,subject-10-label_slice_0194.nii.gz
451,subject-10-label_slice_0195.nii.gz
452,subject-10-label_slice_0196.nii.gz
453,subject-10-label_slice_0197.nii.gz
454,subject-10-label_slice_0198.nii.gz
455,subject-10-label_slice_0199.nii.gz
456,subject-10-label_slice_0200.nii.gz
457,subject-10-label_slice_0201.nii.gz
458,subject-10-label_slice_0202.nii.gz
459,subject-10-label_slice_0203.nii.gz
460,subject-10-label_slice_0204.nii.gz
461,subject-10-label_slice_0205.nii.gz
462,subject-10-label_slice_0206.nii.gz
463,subject-10-label_slice_0207.nii.gz
464,subject-10-label_slice_0208.nii.gz
465,subject-10-label_slice_0209.nii.gz
466,subject-10-label_slice_0210.nii.gz
467,subject-10-label_slice_0211.nii.gz
468,subject-10-label_slice_0212.nii.gz
469,subject-10-label_slice_0213.nii.gz
470,subject-10-label_slice_0214.nii.gz
471,subject-10-label_slice_0215.nii.gz
472,subject-10-label_slice_0216.nii.gz
473,subject-10-label_slice_0217.nii.gz
474,subject-10-label_slice_0218.nii.gz
475,subject-10-label_slice_0219.nii.gz
476,subject-10-label_slice_0220.nii.gz
477,subject-10-label_slice_0221.nii.gz
478,subject-10-label_slice_0222.nii.gz
479,subject-10-label_slice_0223.nii.gz
480,subject-10-label_slice_0224.nii.gz
481,subject-10-label_slice_0225.nii.gz
482,subject-10-label_slice_0226.nii.gz
483,subject-10-label_slice_0227.nii.gz
484,subject-10-label_slice_0228.nii.gz
485,subject-10-label_slice_0229.nii.gz
486,subject-10-label_slice_0230.nii.gz
487,subject-10-label_slice_0231.nii.gz
488,subject-10-label_slice_0232.nii.gz
489,subject-10-label_slice_0233.nii.gz
490,subject-10-label_slice_0234.nii.gz
491,subject-10-label_slice_0235.nii.gz
492,subject-10-label_slice_0236.nii.gz
493,subject-10-label_slice_0237.nii.gz
494,subject-10-label_slice_0238.nii.gz
495,subject-10-label_slice_0239.nii.gz
496,subject-10-label_slice_0240.nii.gz
497,subject-10-label_slice_0241.nii.gz
498,subject-10-label_slice_0242.nii.gz
499,subject-10-label_slice_0243.nii.gz
500,subject-10-label_slice_0244.nii.gz
501,subject-10-label_slice_0245.nii.gz
502,subject-10-label_slice_0246.nii.gz
503,subject-10-label_slice_0247.nii.gz
504,subject-10-label_slice_0248.nii.gz
505,subject-10-label_slice_0249.nii.gz
506,subject-10-label_slice_0250.nii.gz
507,subject-10-label_slice_0251.nii.gz
508,subject-10-label_slice_0252.nii.gz
509,subject-10-label_slice_0253.nii.gz
510,subject-10-label_slice_0254.nii.gz
511,subject-10-label_slice_0255.nii.gz
512,subject-2-label_slice_0000.nii.gz
513,subject-2-label_slice_0001.nii.gz
514,subject-2-label_slice_0002.nii.gz
515,subject-2-label_slice_0003.nii.gz
516,subject-2-label_slice_0004.nii.gz
517,subject-2-label_slice_0005.nii.gz
518,subject-2-label_slice_0006.nii.gz
519,subject-2-label_slice_0007.nii.gz
520,subject-2-label_slice_0008.nii.gz
521,subject-2-label_slice_0009.nii.gz
522,subject-2-label_slice_0010.nii.gz
523,subject-2-label_slice_0011.nii.gz
524,subject-2-label_slice_0012.nii.gz
525,subject-2-label_slice_0013.nii.gz
526,subject-2-label_slice_0014.nii.gz
527,subject-2-label_slice_0015.nii.gz
528,subject-2-label_slice_0016.nii.gz
529,subject-2-label_slice_0017.nii.gz
530,subject-2-label_slice_0018.nii.gz
531,subject-2-label_slice_0019.nii.gz
532,subject-2-label_slice_0020.nii.gz
533,subject-2-label_slice_0021.nii.gz
534,subject-2-label_slice_0022.nii.gz
535,subject-2-label_slice_0023.nii.gz
536,subject-2-label_slice_0024.nii.gz
537,subject-2-label_slice_0025.nii.gz
538,subject-2-label_slice_0026.nii.gz
539,subject-2-label_slice_0027.nii.gz
540,subject-2-label_slice_0028.nii.gz
541,subject-2-label_slice_0029.nii.gz
542,subject-2-label_slice_0030.nii.gz
543,subject-2-label_slice_0031.nii.gz
544,subject-2-label_slice_0032.nii.gz
545,subject-2-label_slice_0033.nii.gz
546,subject-2-label_slice_0034.nii.gz
547,subject-2-label_slice_0035.nii.gz
548,subject-2-label_slice_0036.nii.gz
549,subject-2-label_slice_0037.nii.gz
550,subject-2-label_slice_0038.nii.gz
551,subject-2-label_slice_0039.nii.gz
552,subject-2-label_slice_0040.nii.gz
553,subject-2-label_slice_0041.nii.gz
554,subject-2-label_slice_0042.nii.gz
555,subject-2-label_slice_0043.nii.gz
556,subject-2-label_slice_0044.nii.gz
557,subject-2-label_slice_0045.nii.gz
558,subject-2-label_slice_0046.nii.gz
559,subject-2-label_slice_0047.nii.gz
560,subject-2-label_slice_0048.nii.gz
561,subject-2-label_slice_0049.nii.gz
562,subject-2-label_slice_0050.nii.gz
563,subject-2-label_slice_0051.nii.gz
564,subject-2-label_slice_0052.nii.gz
565,subject-2-label_slice_0053.nii.gz
566,subject-2-label_slice_0054.nii.gz
567,subject-2-label_slice_0055.nii.gz
568,subject-2-label_slice_0056.nii.gz
569,subject-2-label_slice_0057.nii.gz
570,subject-2-label_slice_0058.nii.gz
571,subject-2-label_slice_0059.nii.gz
572,subject-2-label_slice_0060.nii.gz
573,subject-2-label_slice_0061.nii.gz
574,subject-2-label_slice_0062.nii.gz
575,subject-2-label_slice_0063.nii.gz
576,subject-2-label_slice_0064.nii.gz
577,subject-2-label_slice_0065.nii.gz
578,subject-2-label_slice_0066.nii.gz
579,subject-2-label_slice_0067.nii.gz
580,subject-2-label_slice_0068.nii.gz
581,subject-2-label_slice_0069.nii.gz
582,subject-2-label_slice_0070.nii.gz
583,subject-2-label_slice_0071.nii.gz
584,subject-2-label_slice_0072.nii.gz
585,subject-2-label_slice_0073.nii.gz
586,subject-2-label_slice_0074.nii.gz
587,subject-2-label_slice_0075.nii.gz
588,subject-2-label_slice_0076.nii.gz
589,subject-2-label_slice_0077.nii.gz
590,subject-2-label_slice_0078.nii.gz
591,subject-2-label_slice_0079.nii.gz
592,subject-2-label_slice_0080.nii.gz
593,subject-2-label_slice_0081.nii.gz
594,subject-2-label_slice_0082.nii.gz
595,subject-2-label_slice_0083.nii.gz
596,subject-2-label_slice_0084.nii.gz
597,subject-2-label_slice_0085.nii.gz
598,subject-2-label_slice_0086.nii.gz
599,subject-2-label_slice_0087.nii.gz
600,subject-2-label_slice_0088.nii.gz
601,subject-2-label_slice_0089.nii.gz
602,subject-2-label_slice_0090.nii.gz
603,subject-2-label_slice_0091.nii.gz
604,subject-2-label_slice_0092.nii.gz
605,subject-2-label_slice_0093.nii.gz
606,subject-2-label_slice_0094.nii.gz
607,subject-2-label_slice_0095.nii.gz
608,subject-2-label_slice_0096.nii.gz
609,subject-2-label_slice_0097.nii.gz
610,subject-2-label_slice_0098.nii.gz
611,subject-2-label_slice_0099.nii.gz
612,subject-2-label_slice_0100.nii.gz
613,subject-2-label_slice_0101.nii.gz
614,subject-2-label_slice_0102.nii.gz
615,subject-2-label_slice_0103.nii.gz
616,subject-2-label_slice_0104.nii.gz
617,subject-2-label_slice_0105.nii.gz
618,subject-2-label_slice_0106.nii.gz
619,subject-2-label_slice_0107.nii.gz
620,subject-2-label_slice_0108.nii.gz
621,subject-2-label_slice_0109.nii.gz
622,subject-2-label_slice_0110.nii.gz
623,subject-2-label_slice_0111.nii.gz
624,subject-2-label_slice_0112.nii.gz
625,subject-2-label_slice_0113.nii.gz
626,subject-2-label_slice_0114.nii.gz
627,subject-2-label_slice_0115.nii.gz
628,subject-2-label_slice_0116.nii.gz
629,subject-2-label_slice_0117.nii.gz
630,subject-2-label_slice_0118.nii.gz
631,subject-2-label_slice_0119.nii.gz
632,subject-2-label_slice_0120.nii.gz
633,subject-2-label_slice_0121.nii.gz
634,subject-2-label_slice_0122.nii.gz
635,subject-2-label_slice_0123.nii.gz
636,subject-2-label_slice_0124.nii.gz
637,subject-2-label_slice_0125.nii.gz
638,subject-2-label_slice_0126.nii.gz
639,subject-2-label_slice_0127.nii.gz
640,subject-2-label_slice_0128.nii.gz
641,subject-2-label_slice_0129.nii.gz
642,subject-2-label_slice_0130.nii.gz
643,subject-2-label_slice_0131.nii.gz
644,subject-2-label_slice_0132.nii.gz
645,subject-2-label_slice_0133.nii.gz
646,subject-2-label_slice_0134.nii.gz
647,subject-2-label_slice_0135.nii.gz
648,subject-2-label_slice_0136.nii.gz
649,subject-2-label_slice_0137.nii.gz
650,subject-2-label_slice_0138.nii.gz
651,subject-2-label_slice_0139.nii.gz
652,subject-2-label_slice_0140.nii.gz
653,subject-2-label_slice_0141.nii.gz
654,subject-2-label_slice_0142.nii.gz
655,subject-2-label_slice_0143.nii.gz
656,subject-2-label_slice_0144.nii.gz
657,subject-2-label_slice_0145.nii.gz
658,subject-2-label_slice_0146.nii.gz
659,subject-2-label_slice_0147.nii.gz
660,subject-2-label_slice_0148.nii.gz
661,subject-2-label_slice_0149.nii.gz
662,subject-2-label_slice_0150.nii.gz
663,subject-2-label_slice_0151.nii.gz
664,subject-2-label_slice_0152.nii.gz
665,subject-2-label_slice_0153.nii.gz
